"model_id","engine","arma_p","arma_q","garch_p","garch_q","volatility_family","distribution","convergence","parameter_valid","aic","bic","residual_ljung_box_p","squared_residual_ljung_box_p","pit_ks_p","diagnostics_passed","rejection_reason","runtime_seconds","rank","selected","asset"
"arma01_gjrgarch21_norm","rugarch",0,1,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.8968433473065,-4.86573978065218,0.660512447711689,0.668505383028778,0.00704454693325825,FALSE,"pit_nonuniform",0.529999999999973,,FALSE,"^GSPC"
"arma01_gjrgarch21_std","rugarch",0,1,2,1,"gjrGARCH","std",TRUE,TRUE,-4.93666637213143,-4.90167485964533,0.58418787754177,0.679123789678091,0.13601769257841,TRUE,"",0.740000000000009,200,FALSE,"^GSPC"
"arma01_gjrgarch21_sstd","rugarch",0,1,2,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98708632988344,-4.94820687156555,0.436681460982278,0.649064109618427,0.306061185700638,TRUE,"",1.09000000000003,62,FALSE,"^GSPC"
"arma01_gjrgarch21_ged","rugarch",0,1,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.92240926620557,-4.88741775371947,0.5689283239545,0.700225893816562,0.066849609423866,TRUE,"",1.15999999999997,267,FALSE,"^GSPC"
"arma01_gjrgarch21_sged","rugarch",0,1,2,1,"gjrGARCH","sged",TRUE,TRUE,-4.97972840750039,-4.9408489491825,0.478060380056438,0.655631897141421,0.114523237321979,TRUE,"",1.96000000000004,98,FALSE,"^GSPC"
"arma02_sgarch11_norm","rugarch",0,2,1,1,"sGARCH","norm",TRUE,TRUE,-4.84732974739078,-4.82400207240004,0.50120190638297,0.72950259395335,0.00216829354634241,FALSE,"pit_nonuniform",0.159999999999968,,FALSE,"^GSPC"
"arma02_sgarch11_std","rugarch",0,2,1,1,"sGARCH","std",TRUE,TRUE,-4.89831919470678,-4.87110357388425,0.367587025706976,0.512218591944061,0.0366267097119156,TRUE,"",0.310000000000059,312,FALSE,"^GSPC"
"arma02_sgarch11_sstd","rugarch",0,2,1,1,"sGARCH","sstd",TRUE,TRUE,-4.94068990113452,-4.90958633448021,6.36264158115907e-06,0.497066818655061,0.00520344286925139,FALSE,"residual_autocorrelation;pit_nonuniform",0.469999999999914,,FALSE,"^GSPC"
"arma02_sgarch11_ged","rugarch",0,2,1,1,"sGARCH","ged",TRUE,TRUE,-4.88657677805155,-4.85936115722903,0.485777361371851,0.653649812846454,0.048982564031493,TRUE,"",0.519999999999982,360,FALSE,"^GSPC"
"arma02_sgarch11_sged","rugarch",0,2,1,1,"sGARCH","sged",TRUE,TRUE,-4.93433577566478,-4.90323220901047,7.86211151093674e-06,0.549249228598563,0.000771672182840908,FALSE,"residual_autocorrelation;pit_nonuniform",0.980000000000018,,FALSE,"^GSPC"
"arma02_egarch11_norm","rugarch",0,2,1,1,"eGARCH","norm",TRUE,TRUE,-4.90938592091384,-4.88217030009131,0.547046022900327,0.685617545370192,0.00303765275143063,FALSE,"pit_nonuniform",0.25,,FALSE,"^GSPC"
"arma02_egarch11_std","rugarch",0,2,1,1,"eGARCH","std",TRUE,TRUE,-4.94482650959532,-4.91372294294101,0.451360194159776,0.513594062922451,0.0940908479928647,TRUE,"",0.530000000000086,156,FALSE,"^GSPC"
"arma02_egarch11_sstd","rugarch",0,2,1,1,"eGARCH","sstd",TRUE,TRUE,-4.99350212263168,-4.95851061014558,0.267144566399706,0.553041310414375,0.664463529686726,TRUE,"",0.769999999999982,15,FALSE,"^GSPC"
"arma02_egarch11_ged","rugarch",0,2,1,1,"eGARCH","ged",TRUE,TRUE,-4.93084640159546,-4.89974283494115,0.455518435979191,0.665116303796237,0.0417333254867282,TRUE,"",0.829999999999927,211,FALSE,"^GSPC"
"arma02_egarch11_sged","rugarch",0,2,1,1,"eGARCH","sged",TRUE,TRUE,-4.98626707619932,-4.95127556371322,0.303442058016968,0.613580227039584,0.382020858398609,TRUE,"",1.53000000000009,42,FALSE,"^GSPC"
"arma02_gjrgarch11_norm","rugarch",0,2,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.89161979400969,-4.86440417318717,0.474734841928621,0.711369824343311,0.00674387430365066,FALSE,"pit_nonuniform",0.389999999999986,,FALSE,"^GSPC"
"arma02_gjrgarch11_std","rugarch",0,2,1,1,"gjrGARCH","std",TRUE,TRUE,-4.93251822840496,-4.90141466175065,0.539233306415962,0.781283804408015,0.112000440427895,TRUE,"",0.639999999999986,202,FALSE,"^GSPC"
"arma02_gjrgarch11_sstd","rugarch",0,2,1,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98043045553367,-4.94543894304756,0.230971870306338,0.806569354424703,0.397988460482524,TRUE,"",0.75,72,FALSE,"^GSPC"
"arma02_gjrgarch11_ged","rugarch",0,2,1,1,"gjrGARCH","ged",TRUE,TRUE,-4.91901100104118,-4.88790743438687,0.482958239978174,0.769624673997933,0.116079300554197,TRUE,"",1.01999999999998,262,FALSE,"^GSPC"
"arma02_gjrgarch11_sged","rugarch",0,2,1,1,"gjrGARCH","sged",TRUE,TRUE,-4.97332243334536,-4.93833092085926,0.258029501181545,0.807003354204839,0.160852124733755,TRUE,"",1.55999999999995,107,FALSE,"^GSPC"
"arma02_sgarch12_norm","rugarch",0,2,1,2,"sGARCH","norm",TRUE,TRUE,-4.84653442366957,-4.81931880284704,0.539273123244428,0.739060089483887,0.00310235755138222,FALSE,"pit_nonuniform",0.220000000000027,,FALSE,"^GSPC"
"arma02_sgarch12_std","rugarch",0,2,1,2,"sGARCH","std",TRUE,TRUE,-4.89769312719509,-4.86658956054078,0.38517703857135,0.572656519706086,0.052933165520203,TRUE,"",0.370000000000005,325,FALSE,"^GSPC"
"arma02_sgarch12_sstd","rugarch",0,2,1,2,"sGARCH","sstd",TRUE,TRUE,-4.94000497692384,-4.90501346443774,1.02623854754125e-05,0.518756162715605,0.00789195185802832,FALSE,"residual_autocorrelation;pit_nonuniform",0.440000000000055,,FALSE,"^GSPC"
"arma02_sgarch12_ged","rugarch",0,2,1,2,"sGARCH","ged",TRUE,TRUE,-4.88582350626594,-4.85471993961163,0.492257717322002,0.684507194121183,0.0690748884726388,TRUE,"",0.639999999999986,377,FALSE,"^GSPC"
"arma02_sgarch12_sged","rugarch",0,2,1,2,"sGARCH","sged",TRUE,TRUE,-4.93359538330692,-4.89860387082082,2.02428252656928e-05,0.551242966539062,0.000971672066596157,FALSE,"residual_autocorrelation;pit_nonuniform",0.980000000000018,,FALSE,"^GSPC"
"arma02_egarch12_norm","rugarch",0,2,1,2,"eGARCH","norm",TRUE,TRUE,-4.91140512898877,-4.88030156233445,0.560053059811855,0.791890615075283,0.00214538493162395,FALSE,"pit_nonuniform",0.360000000000014,,FALSE,"^GSPC"
"arma02_egarch12_std","rugarch",0,2,1,2,"eGARCH","std",TRUE,TRUE,-4.94621484240979,-4.91122332992368,0.460802318809164,0.608450815422669,0.0748027442636845,TRUE,"",0.659999999999968,163,FALSE,"^GSPC"
"arma02_egarch12_sstd","rugarch",0,2,1,2,"eGARCH","sstd",TRUE,TRUE,-4.99637553422572,-4.95749607590783,0.278782671560989,0.62147082636085,0.607436961778498,TRUE,"",1.16999999999996,19,FALSE,"^GSPC"
"arma02_egarch12_ged","rugarch",0,2,1,2,"eGARCH","ged",TRUE,TRUE,-4.93192461706393,-4.89693310457783,0.474393872288579,0.771224431197427,0.0301223699069705,TRUE,"",0.990000000000009,227,FALSE,"^GSPC"
"arma02_egarch12_sged","rugarch",0,2,1,2,"eGARCH","sged",TRUE,TRUE,-4.98910670966031,-4.95022725134242,0.306379557571021,0.674354098002319,0.343894668257614,TRUE,"",2.11000000000001,52,FALSE,"^GSPC"
"arma02_gjrgarch12_norm","rugarch",0,2,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.89365665097077,-4.86255308431646,0.48704608426623,0.753685624423278,0.00637521254320007,FALSE,"pit_nonuniform",0.480000000000018,,FALSE,"^GSPC"
"arma02_gjrgarch12_std","rugarch",0,2,1,2,"gjrGARCH","std",TRUE,TRUE,-4.93340448725736,-4.89841297477126,0.556369297453803,0.805615540607472,0.166300696724383,TRUE,"",0.620000000000005,215,FALSE,"^GSPC"
"arma02_gjrgarch12_sstd","rugarch",0,2,1,2,"gjrGARCH","sstd",TRUE,TRUE,-4.98279032544183,-4.94391086712394,0.237626444566317,0.806151578105146,0.344673731091352,TRUE,"",1.07999999999993,77,FALSE,"^GSPC"
"arma02_gjrgarch12_ged","rugarch",0,2,1,2,"gjrGARCH","ged",TRUE,TRUE,-4.91993516859119,-4.88494365610509,0.508945291539322,0.800917334015274,0.106754349286962,TRUE,"",1.03000000000009,278,FALSE,"^GSPC"
"arma02_gjrgarch12_sged","rugarch",0,2,1,2,"gjrGARCH","sged",TRUE,TRUE,-4.97571958212811,-4.93684012381022,0.272976017575943,0.807927853132513,0.155152305578775,TRUE,"",1.68999999999994,114,FALSE,"^GSPC"
"arma02_sgarch21_norm","rugarch",0,2,2,1,"sGARCH","norm",TRUE,TRUE,-4.8458338386867,-4.81861821786418,0.501223109763748,0.729427818589269,0.00217525458845553,FALSE,"pit_nonuniform",0.220000000000027,,FALSE,"^GSPC"
"arma02_sgarch21_std","rugarch",0,2,2,1,"sGARCH","std",TRUE,TRUE,-4.89682330444425,-4.86571973778994,0.3676785010335,0.512100824137274,0.0365835123674302,TRUE,"",0.330000000000041,328,FALSE,"^GSPC"
"arma02_sgarch21_sstd","rugarch",0,2,2,1,"sGARCH","sstd",TRUE,TRUE,-4.93919402004525,-4.90420250755915,6.3563272478806e-06,0.496825874959713,0.00519993863934096,FALSE,"residual_autocorrelation;pit_nonuniform",0.479999999999905,,FALSE,"^GSPC"
"arma02_sgarch21_ged","rugarch",0,2,2,1,"sGARCH","ged",TRUE,TRUE,-4.88508088980643,-4.85397732315211,0.485770544446212,0.653643935367229,0.0489814151773735,TRUE,"",0.490000000000009,380,FALSE,"^GSPC"
"arma02_sgarch21_sged","rugarch",0,2,2,1,"sGARCH","sged",TRUE,TRUE,-4.93283988767815,-4.89784837519205,7.84870465231347e-06,0.549206264781348,0.000771473081329107,FALSE,"residual_autocorrelation;pit_nonuniform",1.08000000000004,,FALSE,"^GSPC"
"arma02_egarch21_norm","rugarch",0,2,2,1,"eGARCH","norm",TRUE,TRUE,-4.92365127800766,-4.88865976552156,0.326397691789663,0.678157072821441,0.00788876336066995,FALSE,"pit_nonuniform",0.509999999999991,,FALSE,"^GSPC"
"arma02_egarch21_std","rugarch",0,2,2,1,"eGARCH","std",TRUE,TRUE,-4.95148489273293,-4.91260543441504,0.377285896404368,0.328360906373916,0.0707347230979259,TRUE,"",0.659999999999968,159,FALSE,"^GSPC"
"arma02_egarch21_sstd","rugarch",0,2,2,1,"eGARCH","sstd",TRUE,TRUE,-5.00376889331821,-4.96100148916853,0.109450216895801,0.383074057238598,0.575319460600614,TRUE,"",1.45000000000005,8,FALSE,"^GSPC"
"arma02_egarch21_ged","rugarch",0,2,2,1,"eGARCH","ged",TRUE,TRUE,-4.93870274406283,-4.89982328574494,0.414011127739604,0.615732596032496,0.0346247297355883,TRUE,"",1.22000000000003,210,FALSE,"^GSPC"
"arma02_egarch21_sged","rugarch",0,2,2,1,"eGARCH","sged",TRUE,TRUE,-4.99793775979461,-4.95517035564493,0.100080757942373,0.479013346578086,0.383591744225708,TRUE,"",2.12,31,FALSE,"^GSPC"
"arma02_gjrgarch21_norm","rugarch",0,2,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.89744098730285,-4.86244947481675,0.601345889229216,0.63436550008549,0.00420865067739882,FALSE,"pit_nonuniform",0.67999999999995,,FALSE,"^GSPC"
"arma02_gjrgarch21_std","rugarch",0,2,2,1,"gjrGARCH","std",TRUE,TRUE,-4.9358373934845,-4.89695793516661,0.570641648539013,0.666199296701154,0.151662740346126,TRUE,"",0.810000000000059,226,FALSE,"^GSPC"
"arma02_gjrgarch21_sstd","rugarch",0,2,2,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98626078071718,-4.9434933765675,0.174228296774038,0.65504403406047,0.275725358357939,TRUE,"",1.44999999999993,80,FALSE,"^GSPC"
"arma02_gjrgarch21_ged","rugarch",0,2,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.9220738055078,-4.88319434718991,0.554512126956775,0.679198482432355,0.0938031552415948,TRUE,"",1.44000000000005,283,FALSE,"^GSPC"
"arma02_gjrgarch21_sged","rugarch",0,2,2,1,"gjrGARCH","sged",TRUE,TRUE,-4.97867671659573,-4.93590931244606,0.218004793351464,0.664087045858938,0.118796252535301,TRUE,"",2.48000000000002,118,FALSE,"^GSPC"
"arma10_sgarch11_norm","rugarch",1,0,1,1,"sGARCH","norm",TRUE,TRUE,-4.84832069931734,-4.82888097015839,0.609497523226745,0.729264305496825,0.00272871277082775,FALSE,"pit_nonuniform",0.129999999999995,,FALSE,"^GSPC"
"arma10_sgarch11_std","rugarch",1,0,1,1,"sGARCH","std",TRUE,TRUE,-4.8995172312797,-4.87618955628897,0.494091743983436,0.503530780646723,0.0434464036703274,TRUE,"",0.199999999999932,302,FALSE,"^GSPC"
"arma10_sgarch11_sstd","rugarch",1,0,1,1,"sGARCH","sstd",TRUE,TRUE,-4.93407422745586,-4.90685860663334,0.0529607582934555,0.490829819814516,0.0263398386919637,TRUE,"",0.389999999999986,171,FALSE,"^GSPC"
"arma10_sgarch11_ged","rugarch",1,0,1,1,"sGARCH","ged",TRUE,TRUE,-4.88771043806545,-4.86438276307471,0.601596163540274,0.650867676665387,0.0474268157886826,TRUE,"",0.490000000000009,335,FALSE,"^GSPC"
"arma10_sgarch11_sged","rugarch",1,0,1,1,"sGARCH","sged",TRUE,TRUE,-4.92774465491504,-4.90052903409251,0.0636222449671872,0.548445967355644,0.00341421920797369,FALSE,"pit_nonuniform",0.779999999999973,,FALSE,"^GSPC"
"arma10_egarch11_norm","rugarch",1,0,1,1,"eGARCH","norm",TRUE,TRUE,-4.90915322197515,-4.88582554698441,0.646598494000349,0.738338430886987,0.00186376045523538,FALSE,"pit_nonuniform",0.170000000000073,,FALSE,"^GSPC"
"arma10_egarch11_std","rugarch",1,0,1,1,"eGARCH","std",TRUE,TRUE,-4.94532045672468,-4.91810483590216,0.572801341101468,0.567956582729453,0.0610562738545011,TRUE,"",0.439999999999941,144,FALSE,"^GSPC"
"arma10_egarch11_sstd","rugarch",1,0,1,1,"eGARCH","sstd",TRUE,TRUE,-4.99446801723718,-4.96336445058287,0.4282799339194,0.536557007929851,0.698076480707045,TRUE,"",0.780000000000086,5,FALSE,"^GSPC"
"arma10_egarch11_ged","rugarch",1,0,1,1,"eGARCH","ged",TRUE,TRUE,-4.93108687103827,-4.90387125021575,0.562017014316592,0.717800174167317,0.0480216338160883,TRUE,"",0.589999999999918,182,FALSE,"^GSPC"
"arma10_egarch11_sged","rugarch",1,0,1,1,"eGARCH","sged",TRUE,TRUE,-4.98725400700855,-4.95615044035423,0.461833218371337,0.598499021858833,0.425257738991956,TRUE,"",1.51999999999998,24,FALSE,"^GSPC"
"arma10_gjrgarch11_norm","rugarch",1,0,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.88963339748843,-4.86630572249769,0.664008921987661,0.767336837518616,0.00343638358784875,FALSE,"pit_nonuniform",0.260000000000105,,FALSE,"^GSPC"
"arma10_gjrgarch11_std","rugarch",1,0,1,1,"gjrGARCH","std",TRUE,TRUE,-4.93303116382185,-4.90581554299933,0.621897622436061,0.805347834220365,0.106395023965461,TRUE,"",0.5,175,FALSE,"^GSPC"
"arma10_gjrgarch11_sstd","rugarch",1,0,1,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98113015080425,-4.95002658414994,0.452434048557938,0.788173178038207,0.346780492662023,TRUE,"",0.579999999999927,53,FALSE,"^GSPC"
"arma10_gjrgarch11_ged","rugarch",1,0,1,1,"gjrGARCH","ged",TRUE,TRUE,-4.91885718109422,-4.8916415602717,0.570374756200513,0.801732817991452,0.110600765648411,TRUE,"",0.810000000000059,246,FALSE,"^GSPC"
"arma10_gjrgarch11_sged","rugarch",1,0,1,1,"gjrGARCH","sged",TRUE,TRUE,-4.97410852308051,-4.9430049564262,0.473720601992986,0.790359549420385,0.138641039199567,TRUE,"",1.38999999999999,83,FALSE,"^GSPC"
"arma10_sgarch12_norm","rugarch",1,0,1,2,"sGARCH","norm",TRUE,TRUE,-4.84808877007288,-4.82476109508215,0.600875307518142,0.744566595910552,0.00314561683004414,FALSE,"pit_nonuniform",0.149999999999977,,FALSE,"^GSPC"
"arma10_sgarch12_std","rugarch",1,0,1,2,"sGARCH","std",TRUE,TRUE,-4.89930660329912,-4.8720909824766,0.493486089903711,0.572777519758732,0.0501809069468831,TRUE,"",0.200000000000045,308,FALSE,"^GSPC"
"arma10_sgarch12_sstd","rugarch",1,0,1,2,"sGARCH","sstd",TRUE,TRUE,-4.93448858237624,-4.90338501572193,0.0681052142018502,0.568007833586576,0.0275276637489889,TRUE,"",0.509999999999991,186,FALSE,"^GSPC"
"arma10_sgarch12_ged","rugarch",1,0,1,2,"sGARCH","ged",TRUE,TRUE,-4.88738482374151,-4.86016920291899,0.586903612488862,0.685773303042595,0.0606711386380089,TRUE,"",0.439999999999941,353,FALSE,"^GSPC"
"arma10_sgarch12_sged","rugarch",1,0,1,2,"sGARCH","sged",TRUE,TRUE,-4.92815519050117,-4.89705162384686,0.0805696590879982,0.604590348443093,0.00358824560960687,FALSE,"pit_nonuniform",0.920000000000073,,FALSE,"^GSPC"
"arma10_egarch12_norm","rugarch",1,0,1,2,"eGARCH","norm",TRUE,TRUE,-4.91151301109789,-4.88429739027537,0.641092804627821,0.820478982262081,0.00134456098739048,FALSE,"pit_nonuniform",0.279999999999973,,FALSE,"^GSPC"
"arma10_egarch12_std","rugarch",1,0,1,2,"eGARCH","std",TRUE,TRUE,-4.94721713044365,-4.91611356378934,0.568300225427486,0.644451069043066,0.088040327091988,TRUE,"",0.549999999999955,149,FALSE,"^GSPC"
"arma10_egarch12_sstd","rugarch",1,0,1,2,"eGARCH","sstd",TRUE,TRUE,-4.99751966316169,-4.96252815067558,0.486807567050457,0.599734821827833,0.701680108648579,TRUE,"",0.889999999999986,7,FALSE,"^GSPC"
"arma10_egarch12_ged","rugarch",1,0,1,2,"eGARCH","ged",TRUE,TRUE,-4.93258603586043,-4.90148246920611,0.566306625153857,0.801530873825151,0.0406597258264455,TRUE,"",0.910000000000082,201,FALSE,"^GSPC"
"arma10_egarch12_sged","rugarch",1,0,1,2,"eGARCH","sged",TRUE,TRUE,-4.99030771478236,-4.95531620229626,0.513962888610565,0.658711356210117,0.475080348183492,TRUE,"",1.77999999999997,29,FALSE,"^GSPC"
"arma10_gjrgarch12_norm","rugarch",1,0,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.89194583914687,-4.86473021832435,0.669046936679299,0.782739074835724,0.0054607991704509,FALSE,"pit_nonuniform",0.340000000000032,,FALSE,"^GSPC"
"arma10_gjrgarch12_std","rugarch",1,0,1,2,"gjrGARCH","std",TRUE,TRUE,-4.93438049930574,-4.90327693265143,0.622732907691111,0.819144269432614,0.145559065151563,TRUE,"",0.599999999999909,188,FALSE,"^GSPC"
"arma10_gjrgarch12_sstd","rugarch",1,0,1,2,"gjrGARCH","sstd",TRUE,TRUE,-4.98358885209055,-4.94859733960445,0.527740544715523,0.788311549556944,0.329888840553898,TRUE,"",0.840000000000032,61,FALSE,"^GSPC"
"arma10_gjrgarch12_ged","rugarch",1,0,1,2,"gjrGARCH","ged",TRUE,TRUE,-4.9201988485974,-4.88909528194308,0.57722638108392,0.818054116479907,0.0791052294095403,TRUE,"",0.840000000000032,257,FALSE,"^GSPC"
"arma10_gjrgarch12_sged","rugarch",1,0,1,2,"gjrGARCH","sged",TRUE,TRUE,-4.97668248703576,-4.94169097454966,0.547370289766552,0.791334797812622,0.140418674948637,TRUE,"",1.61000000000001,93,FALSE,"^GSPC"
"arma10_sgarch21_norm","rugarch",1,0,2,1,"sGARCH","norm",TRUE,TRUE,-4.84745734702219,-4.82412967203145,0.607791282920414,0.727687456909395,0.00269524407845918,FALSE,"pit_nonuniform",0.189999999999941,,FALSE,"^GSPC"
"arma10_sgarch21_std","rugarch",1,0,2,1,"sGARCH","std",TRUE,TRUE,-4.89839487879743,-4.8711792579749,0.493988021438611,0.504136772673582,0.0439685611187034,TRUE,"",0.25,310,FALSE,"^GSPC"
"arma10_sgarch21_sstd","rugarch",1,0,2,1,"sGARCH","sstd",TRUE,TRUE,-4.93291187913414,-4.90180831247983,0.0528994802909929,0.489042312250632,0.0257767016078884,TRUE,"",0.360000000000014,199,FALSE,"^GSPC"
"arma10_sgarch21_ged","rugarch",1,0,2,1,"sGARCH","ged",TRUE,TRUE,-4.88663787133422,-4.8594222505117,0.601018276171548,0.650439426364791,0.0495052716343077,TRUE,"",0.610000000000014,359,FALSE,"^GSPC"
"arma10_sgarch21_sged","rugarch",1,0,2,1,"sGARCH","sged",TRUE,TRUE,-4.92658493061538,-4.89548136396107,0.0633356263914854,0.546727323067135,0.00332548263658065,FALSE,"pit_nonuniform",0.980000000000018,,FALSE,"^GSPC"
"arma10_egarch21_norm","rugarch",1,0,2,1,"eGARCH","norm",TRUE,TRUE,-4.92532090800673,-4.89421734135242,0.35981263950688,0.687947518969561,0.00922009279094881,FALSE,"pit_nonuniform",0.319999999999936,,FALSE,"^GSPC"
"arma10_egarch21_std","rugarch",1,0,2,1,"eGARCH","std",TRUE,TRUE,-4.95302516868014,-4.91803365619404,0.463422773679029,0.335190301065575,0.0744350889081678,TRUE,"",0.650000000000091,145,FALSE,"^GSPC"
"arma10_egarch21_sstd","rugarch",1,0,2,1,"eGARCH","sstd",TRUE,TRUE,-5.00340749287965,-4.96452803456176,0.446402176334656,0.350915920446782,0.706455657346081,TRUE,"",1,3,FALSE,"^GSPC"
"arma10_egarch21_ged","rugarch",1,0,2,1,"eGARCH","ged",TRUE,TRUE,-4.94019505175103,-4.90520353926493,0.493773603064025,0.62923963670666,0.03409370498755,TRUE,"",1.09999999999991,179,FALSE,"^GSPC"
"arma10_egarch21_sged","rugarch",1,0,2,1,"eGARCH","sged",TRUE,TRUE,-4.99749227654664,-4.95861281822875,0.449698970254171,0.444858156268726,0.462802826519508,TRUE,"",2.13999999999999,14,FALSE,"^GSPC"
"arma10_gjrgarch21_norm","rugarch",1,0,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.89729801584911,-4.86619444919479,0.685008201254598,0.658151497439296,0.00807196418358463,FALSE,"pit_nonuniform",0.560000000000059,,FALSE,"^GSPC"
"arma10_gjrgarch21_std","rugarch",1,0,2,1,"gjrGARCH","std",TRUE,TRUE,-4.93698294202131,-4.9019914295352,0.614130573667329,0.673061716730678,0.153734692133323,TRUE,"",0.840000000000032,196,FALSE,"^GSPC"
"arma10_gjrgarch21_sstd","rugarch",1,0,2,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98653906558289,-4.947659607265,0.558091276162821,0.642004285989183,0.298011182077454,TRUE,"",1.01999999999998,66,FALSE,"^GSPC"
"arma10_gjrgarch21_ged","rugarch",1,0,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.92265545523025,-4.88766394274415,0.601608639626716,0.6938649645613,0.0651692326818473,TRUE,"",1.22000000000003,265,FALSE,"^GSPC"
"arma10_gjrgarch21_sged","rugarch",1,0,2,1,"gjrGARCH","sged",TRUE,TRUE,-4.97934042958675,-4.94046097126886,0.580074394479055,0.647868679386687,0.119882926797867,TRUE,"",2.13999999999999,100,FALSE,"^GSPC"
"arma11_sgarch11_norm","rugarch",1,1,1,1,"sGARCH","norm",TRUE,TRUE,-4.85176639270876,-4.82843871771803,0.740417478933016,0.720765176113543,0.00534670744968816,FALSE,"pit_nonuniform",0.199999999999932,,FALSE,"^GSPC"
"arma11_sgarch11_std","rugarch",1,1,1,1,"sGARCH","std",TRUE,TRUE,-4.89931693341647,-4.87210131259394,0.709518201115221,0.499576525297607,0.0705511257651728,TRUE,"",0.420000000000073,307,FALSE,"^GSPC"
"arma11_sgarch11_sstd","rugarch",1,1,1,1,"sGARCH","sstd",TRUE,TRUE,-4.94618994917383,-4.91508638251952,1.77303326076572e-06,0.361472871040738,0.00611479908170336,FALSE,"residual_autocorrelation;pit_nonuniform",0.389999999999986,,FALSE,"^GSPC"
"arma11_sgarch11_ged","rugarch",1,1,1,1,"sGARCH","ged",TRUE,TRUE,-4.88842350593242,-4.8612078851099,0.78429238899581,0.646809062432875,0.0618179829708784,TRUE,"",0.569999999999936,350,FALSE,"^GSPC"
"arma11_sgarch11_sged","rugarch",1,1,1,1,"sGARCH","sged",TRUE,TRUE,-4.94015546947626,-4.90905190282195,6.08987003936079e-07,0.416591390512316,0.000527304704459916,FALSE,"residual_autocorrelation;pit_nonuniform",1,,FALSE,"^GSPC"
"arma11_egarch11_norm","rugarch",1,1,1,1,"eGARCH","norm",TRUE,TRUE,-4.91451010384665,-4.88729448302413,0.774667603793295,0.732215136866612,0.00783693965025973,FALSE,"pit_nonuniform",0.280000000000086,,FALSE,"^GSPC"
"arma11_egarch11_std","rugarch",1,1,1,1,"eGARCH","std",TRUE,TRUE,-4.94697202632888,-4.91586845967457,0.644332421852735,0.508393921338572,0.13196321831599,TRUE,"",0.479999999999905,150,FALSE,"^GSPC"
"arma11_egarch11_sstd","rugarch",1,1,1,1,"eGARCH","sstd",TRUE,TRUE,-4.9930690276587,-4.9580775151726,0.259776140080665,0.565500639166637,0.641776473387231,TRUE,"",0.800000000000068,17,FALSE,"^GSPC"
"arma11_egarch11_ged","rugarch",1,1,1,1,"eGARCH","ged",TRUE,TRUE,-4.93388419691332,-4.902780630259,0.698491047648885,0.699408095576267,0.0618578587290126,TRUE,"",1.04999999999995,193,FALSE,"^GSPC"
"arma11_egarch11_sged","rugarch",1,1,1,1,"eGARCH","sged",TRUE,TRUE,-4.98584895480483,-4.95085744231872,0.27720679646131,0.628822434155012,0.340839160883383,TRUE,"",1.98000000000002,48,FALSE,"^GSPC"
"arma11_gjrgarch11_norm","rugarch",1,1,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.89638167256309,-4.86916605174056,0.821890125560006,0.741225925672444,0.00917365600183502,FALSE,"pit_nonuniform",0.450000000000045,,FALSE,"^GSPC"
